2024-02-16 10:42:26,915: root: INFO: SentimentTrader : Executing the initialize lifecycle method
2024-02-16 10:42:27,580: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-02-16 10:42:27,581: root: INFO: SentimentTrader : Executing the before_market_opens lifecycle method
2024-02-16 10:42:27,581: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-02-16 10:42:27,581: root: INFO: SentimentTrader : Executing the before_starting_trading lifecycle method
2024-02-16 10:42:27,582: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-16 10:42:27[0m
2024-02-16 10:42:27,582: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 10:42:27,927: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 10:42:28,009: root: INFO: [34mTrading iteration ended at 2024-02-16 10:42:28[0m
2024-02-16 10:42:28,010: root: INFO: SentimentTrader : [34mSleeping for 10800 seconds[0m
2024-02-16 10:42:28,010: root: INFO: Current backtesting datetime 2020-01-02 12:30:00-05:00
2024-02-16 10:42:28,011: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-16 10:42:28[0m
2024-02-16 10:42:28,011: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 10:42:28,012: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 10:42:28,037: root: INFO: [34mTrading iteration ended at 2024-02-16 10:42:28[0m
2024-02-16 10:42:28,037: root: INFO: SentimentTrader : [34mSleeping for 10800 seconds[0m
2024-02-16 10:42:28,038: root: INFO: Current backtesting datetime 2020-01-02 15:30:00-05:00
2024-02-16 10:42:28,039: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-16 10:42:28[0m
2024-02-16 10:42:28,039: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 10:42:28,039: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 10:42:28,064: root: INFO: [34mTrading iteration ended at 2024-02-16 10:42:28[0m
2024-02-16 10:42:28,065: root: INFO: SentimentTrader : [34mSleeping for 10800 seconds[0m
2024-02-16 10:42:28,066: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-02-16 10:42:28,066: root: INFO: Current backtesting datetime 2020-01-02 18:30:00-05:00
2024-02-16 10:42:28,066: root: INFO: [34mThe market is not currently open, skipping this trading iteration[0m
2024-02-16 10:42:28,067: root: INFO: Current backtesting datetime 2020-01-02 18:29:00-05:00
2024-02-16 10:42:28,068: root: INFO: Current backtesting datetime 2020-01-02 18:29:00-05:00
2024-02-16 10:42:28,069: root: INFO: SentimentTrader : Executing the after_market_closes lifecycle method
2024-02-16 10:42:28,069: root: INFO: Current backtesting datetime 2020-01-03 08:30:00-05:00
2024-02-16 10:42:28,070: root: INFO: SentimentTrader : Executing the before_market_opens lifecycle method
2024-02-16 10:42:28,070: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-02-16 10:42:28,070: root: INFO: SentimentTrader : Executing the before_starting_trading lifecycle method
2024-02-16 10:42:28,071: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-16 10:42:28[0m
2024-02-16 10:42:28,071: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 10:42:28,072: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 10:42:28,096: root: INFO: [34mTrading iteration ended at 2024-02-16 10:42:28[0m
2024-02-16 10:42:28,097: root: INFO: SentimentTrader : [34mSleeping for 10800 seconds[0m
2024-02-16 10:42:28,098: root: INFO: Current backtesting datetime 2020-01-03 12:30:00-05:00
2024-02-16 10:42:28,098: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-16 10:42:28[0m
2024-02-16 10:42:28,098: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 10:42:28,099: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 10:42:28,123: root: INFO: [34mTrading iteration ended at 2024-02-16 10:42:28[0m
2024-02-16 10:42:28,124: root: INFO: SentimentTrader : [34mSleeping for 10800 seconds[0m
2024-02-16 10:42:28,125: root: INFO: Current backtesting datetime 2020-01-03 15:30:00-05:00
2024-02-16 10:42:28,125: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-16 10:42:28[0m
2024-02-16 10:42:28,125: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 10:42:28,126: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 10:42:28,149: root: INFO: [34mTrading iteration ended at 2024-02-16 10:42:28[0m
2024-02-16 10:42:28,150: root: INFO: SentimentTrader : [34mSleeping for 10800 seconds[0m
2024-02-16 10:42:28,151: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-02-16 10:42:28,151: root: INFO: Current backtesting datetime 2020-01-03 18:30:00-05:00
